Unnamed: 0,OFV,AIC,BIC,BICc,run
716,-139891.375898782,-139869.375898782,-139833.09440775,-139801.936666644,1674300616_22708
532,-139882.60170951,-139860.60170951,-139824.320218478,-139793.162477373,1674378029_2193
877,-139861.609258963,-139839.609258963,-139803.327767931,-139772.170026825,1674404648_83917
183,-139859.080614477,-139837.080614477,-139800.799123445,-139769.64138234,1674362284_15544
386,-139849.739226266,-139827.739226266,-139791.457735234,-139760.299994129,1674319046_76142
514,-139822.510354856,-139800.510354856,-139764.228863824,-139733.071122719,1674372954_92497
158,-139808.984119447,-139786.984119447,-139750.702628415,-139719.54488731,1674352992_40835
173,-139801.968635936,-139779.968635936,-139743.687144904,-139712.529403798,1674358409_72417
377,-139783.58328547,-139761.58328547,-139725.301794438,-139694.144053332,1674316470_23805
869,-139771.857126598,-139749.857126598,-139713.575635566,-139682.417894461,1674402352_06681
236,-139771.547520971,-139749.547520971,-139713.266029939,-139682.108288834,1674416852_264
638,-139765.088223625,-139743.088223625,-139706.806732593,-139675.648991487,1674363940_89425
507,-139764.940428209,-139742.940428209,-139706.658937177,-139675.501196072,1674371032_63862
415,-139751.29333644,-139729.29333644,-139693.011845408,-139661.854104302,1674327962_89324
728,-139735.318123043,-139713.318123043,-139677.036632011,-139645.878890905,1674305141_89646
240,-139719.930459682,-139697.930459682,-139661.64896865,-139630.491227544,1674418095_25835
536,-139712.240429162,-139690.240429162,-139653.95893813,-139622.801197025,1674379290_63091
272,-139701.506517572,-139679.506517572,-139643.22502654,-139612.067285434,1674428053_8497
571,-139701.224301601,-139679.224301601,-139642.942810569,-139611.785069464,1674389826_13063
696,-139685.066971763,-139663.066971763,-139626.785480731,-139595.627739625,1674380978_93475
50,-139682.004030368,-139660.004030368,-139623.722539336,-139592.564798231,1674413333_64462
68,-139676.800993044,-139654.800993044,-139618.519502012,-139587.361760906,1674419464_63187
12,-139676.111178656,-139654.111178656,-139617.829687624,-139586.671946519,1674402483_80141
766,-139675.856055222,-139653.856055222,-139617.57456419,-139586.416823084,1674318508_54311
622,-139665.988388717,-139643.988388717,-139607.706897685,-139576.54915658,1674358849_21978
493,-139661.134084049,-139639.134084049,-139602.852593017,-139571.694851912,1674350906_6806
271,-139634.598435237,-139612.598435237,-139576.316944205,-139545.159203099,1674427736_39836
757,-139633.800404308,-139611.800404308,-139575.518913276,-139544.361172171,1674315728_49041
717,-139622.126775161,-139600.126775161,-139563.845284129,-139532.687543024,1674301226_32705
260,-139621.949266111,-139599.949266111,-139563.667775079,-139532.510033974,1674424188_92927
463,-139613.75496794,-139591.75496794,-139555.473476908,-139524.315735803,1674341771_11906
899,-139604.575686849,-139582.575686849,-139546.294195817,-139515.136454712,1674433221_41927
743,-139601.46340236,-139579.46340236,-139543.181911328,-139512.024170223,1674310603_00432
478,-139594.225251285,-139572.225251285,-139535.943760253,-139504.786019148,1674346491_81765
693,-139590.247594565,-139568.247594565,-139531.966103532,-139500.808362427,1674380100_01369
80,-139586.59606576,-139564.59606576,-139528.314574728,-139497.156833622,1674422988_94673
546,-139565.109293533,-139543.109293533,-139506.827802501,-139475.670061396,1674382141_91059
581,-139556.373351322,-139534.373351322,-139498.09186029,-139466.934119185,1674392752_04341
57,-139554.365067724,-139532.365067724,-139496.083576692,-139464.925835586,1674415863_00043
502,-139553.976581874,-139531.976581874,-139495.695090842,-139464.537349736,1674369813_10778
748,-139552.612001641,-139530.612001641,-139494.330510609,-139463.172769504,1674312082_43454
610,-139536.489501494,-139514.489501494,-139478.208010462,-139447.050269356,1674355561_89238
275,-139534.729524829,-139512.729524829,-139476.448033797,-139445.290292692,1674428958_77187
71,-139526.30474761,-139504.30474761,-139468.023256578,-139436.865515473,1674420235_16503
648,-139525.46307938,-139503.46307938,-139467.181588348,-139436.023847242,1674367094_42741
302,-139518.95911746,-139496.95911746,-139460.677626428,-139429.519885322,1674293863_31463
802,-139513.490785277,-139491.490785277,-139455.209294245,-139424.051553139,1674382682_52623
109,-139509.961436134,-139487.961436134,-139451.679945102,-139420.522203996,1674334822_17882
458,-139509.004594092,-139487.004594092,-139450.72310306,-139419.565361954,1674340366_8455
427,-139503.080184578,-139481.080184578,-139444.798693546,-139413.640952441,1674331540_84378
393,-139488.325743841,-139466.325743841,-139430.044252809,-139398.886511704,1674321270_51874
479,-139484.02257397,-139462.02257397,-139425.741082938,-139394.583341833,1674346883_46041
118,-139479.113912447,-139457.113912447,-139420.832421415,-139389.67468031,1674338362_82267
317,-139474.649378408,-139452.649378408,-139416.367887376,-139385.210146271,1674298245_57248
406,-139469.893014533,-139447.893014533,-139411.611523501,-139380.453782396,1674324900_33554
384,-139466.654923739,-139444.654923739,-139408.373432707,-139377.215691602,1674318485_45372
770,-139465.616322373,-139443.616322373,-139407.334831341,-139376.177090236,1674320123_09599
184,-139447.731451825,-139425.731451825,-139389.449960793,-139358.292219688,1674362611_98399
429,-139447.51750826,-139425.51750826,-139389.236017228,-139358.078276123,1674332086_952
815,-139444.569358978,-139422.569358978,-139386.287867946,-139355.13012684,1674386873_44544
464,-139437.715858527,-139415.715858527,-139379.434367495,-139348.276626389,1674342151_22268
125,-139430.825204689,-139408.825204689,-139372.543713657,-139341.385972552,1674341373_84786
542,-139408.458705423,-139386.458705423,-139350.177214391,-139319.019473285,1674380870_5784
457,-139407.243390677,-139385.243390677,-139348.961899644,-139317.804158539,1674340124_71943
821,-139381.639262035,-139359.639262035,-139323.357771003,-139292.200029898,1674388405_49758
822,-139379.824570591,-139357.824570591,-139321.543079559,-139290.385338454,1674388787_90144
273,-139366.391123686,-139344.391123686,-139308.109632654,-139276.951891548,1674428414_1949
268,-139358.684252537,-139336.684252537,-139300.402761505,-139269.2450204,1674426693_68011
448,-139341.0617258,-139319.0617258,-139282.780234768,-139251.622493662,1674337618_94066
341,-139338.86220514,-139316.86220514,-139280.580714108,-139249.422973003,1674305414_23589
644,-139316.482648843,-139294.482648843,-139258.201157811,-139227.043416706,1674366120_66024
750,-139311.561761113,-139289.561761113,-139253.280270081,-139222.122528976,1674312868_71175
171,-139311.34256072,-139289.34256072,-139253.061069688,-139221.903328583,1674357673_26655
526,-139297.402277841,-139275.402277841,-139239.120786809,-139207.963045704,1674376390_58638
404,-139289.529696506,-139267.529696506,-139231.248205474,-139200.090464369,1674324375_13233
582,-139288.524747153,-139266.524747153,-139230.243256121,-139199.085515016,1674393150_44831
438,-139257.889289146,-139235.889289146,-139199.607798114,-139168.450057009,1674334584_30427
470,-139237.150145683,-139215.150145683,-139178.868654651,-139147.710913545,1674344029_90119
881,-139231.641160615,-139209.641160615,-139173.359669583,-139142.201928478,1674405674_72958
604,-139222.811947319,-139200.811947319,-139164.530456287,-139133.372715182,1674353803_07438
632,-139219.471193816,-139197.471193816,-139161.189702784,-139130.031961679,1674361938_10808
543,-139206.210424406,-139184.210424406,-139147.928933374,-139116.771192269,1674381112_74909
480,-139205.398069525,-139183.398069525,-139147.116578493,-139115.958837388,1674347280_51369
639,-139199.528875499,-139177.528875499,-139141.247384467,-139110.089643362,1674364383_55898
397,-139192.628953124,-139170.628953124,-139134.347462092,-139103.189720986,1674322588_54818
224,-139180.912786086,-139158.912786086,-139122.631295054,-139091.473553948,1674413620_16813
467,-139167.725979678,-139145.725979678,-139109.444488646,-139078.28674754,1674343127_73034
348,-139148.152189748,-139126.152189748,-139089.870698716,-139058.712957611,1674307379_21847
486,-139134.391205131,-139112.391205131,-139076.109714099,-139044.951972994,1674348955_34536
826,-139133.222538396,-139111.222538396,-139074.941047364,-139043.783306259,1674389986_02539
616,-139122.569899568,-139100.569899568,-139064.288408536,-139033.13066743,1674357073_33575
52,-139114.054787567,-139092.054787567,-139055.773296535,-139024.61555543,1674414077_41906
197,-139102.779543208,-139080.779543208,-139044.498052176,-139013.34031107,1674367792_73079
29,-139097.629810721,-139075.629810721,-139039.348319689,-139008.190578584,1674407557_94452
665,-139091.98837345,-139069.98837345,-139033.706882418,-139002.549141312,1674372119_91579
251,-139080.816207572,-139058.816207572,-139022.53471654,-138991.376975435,1674421363_45289
51,-139074.553528694,-139052.553528694,-139016.272037662,-138985.114296556,1674413725_97801
803,-139037.196582662,-139015.196582662,-138978.91509163,-138947.757350524,1674383041_93047
358,-139031.139636864,-139009.139636864,-138972.858145832,-138941.700404726,1674310488_33913
589,-139027.711862453,-139005.711862453,-138969.430371421,-138938.272630316,1674395433_98299
257,-139024.478907787,-139002.478907787,-138966.197416755,-138935.03967565,1674423325_84906
742,-139020.537208284,-138998.537208284,-138962.255717252,-138931.097976146,1674310347_58601
562,-139015.096451625,-138993.096451625,-138956.814960593,-138925.657219487,1674387092_37373
599,-139014.238487313,-138992.238487313,-138955.956996281,-138924.799255176,1674398530_56533
374,-139013.696452664,-138991.696452664,-138955.414961632,-138924.257220527,1674315654_45999
114,-139013.172104182,-138991.172104182,-138954.89061315,-138923.732872044,1674336816_98197
761,-139008.629370893,-138986.629370893,-138950.347879861,-138919.190138756,1674316866_64363
33,-138999.806344789,-138977.806344789,-138941.524853757,-138910.367112652,1674408628_37143
150,-138991.01834503,-138969.01834503,-138932.736853998,-138901.579112892,1674350220_31692
609,-138978.380954497,-138956.380954497,-138920.099463465,-138888.94172236,1674355202_35286
378,-138975.12890056,-138953.12890056,-138916.847409528,-138885.689668423,1674316874_81063
435,-138952.0779064,-138930.0779064,-138893.796415368,-138862.638674263,1674333828_52061
705,-138946.631830223,-138924.631830223,-138888.350339191,-138857.192598085,1674295684_37054
708,-138941.6842226,-138919.6842226,-138883.402731568,-138852.244990462,1674297051_56498
65,-138939.652202552,-138917.652202552,-138881.37071152,-138850.212970414,1674418439_27325
588,-138928.768301307,-138906.768301307,-138870.486810275,-138839.329069169,1674395051_36791
672,-138924.15954358,-138902.15954358,-138865.878052548,-138834.720311443,1674374375_81572
390,-138914.09628748,-138892.09628748,-138855.814796448,-138824.657055343,1674320358_23038
381,-138903.840643387,-138881.840643387,-138845.559152355,-138814.401411249,1674317763_00668
855,-138903.10545963,-138881.10545963,-138844.823968598,-138813.666227492,1674398436_67363
329,-138898.198653384,-138876.198653384,-138839.917162352,-138808.759421247,1674301667_72311
891,-138870.785562812,-138848.785562812,-138812.50407178,-138781.346330675,1674430840_62127
79,-138865.829136615,-138843.829136615,-138807.547645583,-138776.389904477,1674422644_09957
682,-138843.505215775,-138821.505215775,-138785.223724743,-138754.065983638,1674377350_57475
484,-138840.800658767,-138818.800658767,-138782.519167735,-138751.361426629,1674348515_90135
315,-138819.770481644,-138797.770481644,-138761.488990612,-138730.331249507,1674297733_76518
669,-138819.098995504,-138797.098995504,-138760.817504472,-138729.659763366,1674373415_92247
698,-138817.560491072,-138795.560491072,-138759.27900004,-138728.121258935,1674381570_36923
789,-138796.803377958,-138774.803377958,-138738.521886926,-138707.36414582,1674327877_23012
500,-138785.849879919,-138763.849879919,-138727.568388887,-138696.410647781,1674369115_5914
76,-138780.235970423,-138758.235970423,-138721.954479391,-138690.796738286,1674421713_3569
649,-138765.211567045,-138743.211567045,-138706.930076013,-138675.772334907,1674367266_2488
140,-138722.294260078,-138700.294260078,-138664.012769046,-138632.855027941,1674346829_72651
569,-138706.782966553,-138684.782966553,-138648.501475521,-138617.343734416,1674389125_22503
203,-138676.623222972,-138654.623222972,-138618.34173194,-138587.183990835,1674408012_93469
307,-138655.141031756,-138633.141031756,-138596.859540724,-138565.701799618,1674295476_8993
652,-138648.526948269,-138626.526948269,-138590.245457237,-138559.087716131,1674368194_90893
704,-138635.209115398,-138613.209115398,-138576.927624366,-138545.769883261,1674295239_10784
897,-138634.959201621,-138612.959201621,-138576.677710589,-138545.519969484,1674432531_00218
32,-138626.873379252,-138604.873379252,-138568.59188822,-138537.434147114,1674408331_24854
320,-138618.486038761,-138596.486038761,-138560.204547729,-138529.046806624,1674299010_53268
689,-138420.802712686,-138398.802712686,-138362.521221654,-138331.363480549,1674379123_38867
836,-138409.580808578,-138387.580808578,-138351.299317546,-138320.14157644,1674392807_36089
84,-138388.256176624,-138366.256176624,-138329.974685592,-138298.816944487,1674423974_64312
328,-138378.76826904,-138356.76826904,-138320.486778008,-138289.329036903,1674301311_7389
164,-138375.738929184,-138353.738929184,-138317.457438152,-138286.299697047,1674355354_13237
469,-138359.356396248,-138337.356396248,-138301.074905216,-138269.91716411,1674343626_30334
548,-138325.121243796,-138303.121243796,-138266.839752764,-138235.682011659,1674382654_99838
512,-138294.58223722,-138272.58223722,-138236.300746188,-138205.143005083,1674372377_32199
524,-138268.411204094,-138246.411204094,-138210.129713062,-138178.971971957,1674375831_29409
194,-138251.819120072,-138229.819120072,-138193.53762904,-138162.379887935,1674366825_67477
482,-138243.602746481,-138221.602746481,-138185.321255449,-138154.163514344,1674347928_39571
521,-138220.442357529,-138198.442357529,-138162.160866497,-138131.003125392,1674374923_36674
729,-138157.676712184,-138135.676712184,-138099.395221152,-138068.237480047,1674305675_65033
650,-138139.93739607,-138117.93739607,-138081.655905038,-138050.498163933,1674367626_14295
653,-138103.233690061,-138081.233690061,-138044.952199029,-138013.794457924,1674368479_09529
852,-138099.514429344,-138077.514429344,-138041.232938312,-138010.075197207,1674397322_43781
541,-138099.188127988,-138077.188127988,-138040.906636956,-138009.748895851,1674380646_34509
596,-138071.303669152,-138049.303669152,-138013.02217812,-137981.864437015,1674397680_17621
772,-138017.051184022,-137995.051184022,-137958.76969299,-137927.611951885,1674320817_5787
365,-137998.697260669,-137976.697260669,-137940.415769637,-137909.258028531,1674312783_1505
465,-137979.544708287,-137957.544708287,-137921.263217255,-137890.10547615,1674342512_8801
241,-137947.266085764,-137925.266085764,-137888.984594732,-137857.826853627,1674418477_13216
174,-137938.312690258,-137916.312690258,-137880.031199226,-137848.873458121,1674358874_18838
828,-137937.25505232,-137915.25505232,-137878.973561288,-137847.815820183,1674390515_17723
498,-137928.901158536,-137906.901158536,-137870.619667504,-137839.461926399,1674352120_20131
453,-137891.570781082,-137869.570781082,-137833.28929005,-137802.131548945,1674339036_86525
629,-137885.677791172,-137863.677791172,-137827.39630014,-137796.238559035,1674360987_40121
527,-137833.866969836,-137811.866969836,-137775.585478804,-137744.427737699,1674376733_36224
264,-137818.03058364,-137796.03058364,-137759.749092608,-137728.591351502,1674425389_55451
19,-137750.015833629,-137728.015833629,-137691.734342597,-137660.576601492,1674404516_32446
702,-137651.746472348,-137629.746472348,-137593.464981316,-137562.307240211,1674294238_60686
410,-137619.906307,-137597.906307,-137561.624815968,-137530.467074863,1674326296_90042
314,-137569.766234703,-137547.766234703,-137511.484743671,-137480.327002566,1674297326_66277
551,-137568.425765295,-137546.425765295,-137510.144274263,-137478.986533158,1674383632_07744
618,-137536.125508388,-137514.125508388,-137477.844017356,-137446.686276251,1674357460_37139
715,-137462.425683349,-137440.425683349,-137404.144192317,-137372.986451211,1674300141_66117
778,-137352.987055352,-137330.987055352,-137294.70556432,-137263.547823215,1674323305_31467
816,-137343.109335964,-137321.109335964,-137284.827844932,-137253.670103827,1674387274_81496
603,-137333.112713947,-137311.112713947,-137274.831222915,-137243.67348181,1674353417_63464
187,-137289.79432704,-137267.79432704,-137231.512836008,-137200.355094902,1674363746_45143
433,-137256.356177277,-137234.356177277,-137198.074686245,-137166.91694514,1674333191_58535
28,-137254.296549579,-137232.296549579,-137196.015058547,-137164.857317442,1674407211_3425
339,-137092.696697023,-137070.696697023,-137034.415205991,-137003.257464886,1674304522_07187
263,-136968.900306246,-136946.900306246,-136910.618815214,-136879.461074108,1674425106_68753
402,-136900.877652487,-136878.877652487,-136842.596161455,-136811.43842035,1674323848_08802
120,-136664.22893882,-136642.22893882,-136605.947447788,-136574.789706683,1674339143_31102
726,-136361.687271842,-136339.687271842,-136303.40578081,-136272.248039705,1674304504_82855
210,-136359.38881482,-136337.38881482,-136301.107323788,-136269.949582682,1674409911_8835
860,-136343.75960973,-136321.75960973,-136285.478118698,-136254.320377592,1674399892_08069
460,-136287.165381475,-136265.165381475,-136228.883890443,-136197.726149338,1674340920_08243
242,-136165.144233985,-136143.144233985,-136106.862742953,-136075.705001848,1674418842_14991
111,-136144.837105253,-136122.837105253,-136086.555614221,-136055.397873116,1674335685_81487
678,-136135.901617196,-136113.901617196,-136077.620126164,-136046.462385059,1674376268_92686
853,-136091.96691621,-136069.96691621,-136033.685425178,-136002.527684073,1674397639_18608
501,-136079.11632012,-136057.11632012,-136020.834829088,-135989.677087983,1674369458_10666
806,-135922.644825652,-135900.644825652,-135864.36333462,-135833.205593515,1674384062_84533
408,-135919.781169102,-135897.781169102,-135861.49967807,-135830.341936965,1674325626_29938
738,-135866.836355931,-135844.836355931,-135808.554864899,-135777.397123794,1674308539_85737
304,-135862.073972638,-135840.073972638,-135803.792481606,-135772.634740501,1674294544_60223
59,-135825.494807693,-135803.494807693,-135767.213316661,-135736.055575556,1674416494_8863
326,-135813.748283444,-135791.748283444,-135755.466792412,-135724.309051307,1674300757_31736
330,-135740.207712605,-135718.207712605,-135681.926221573,-135650.768480468,1674301991_87874
124,-135627.093171015,-135605.093171015,-135568.811679983,-135537.653938877,1674340840_12128
667,-135462.110041374,-135440.110041374,-135403.828550342,-135372.670809237,1674372865_23715
489,-135008.732290488,-134986.732290488,-134950.450799456,-134919.293058351,1674349840_94469
664,-135004.262685997,-134982.262685997,-134945.981194965,-134914.82345386,1674371772_48731
621,-134336.277305388,-134314.277305388,-134277.995814355,-134246.83807325,1674358420_96216
710,-134147.107310225,-134125.107310225,-134088.825819193,-134057.668078087,1674297896_62643
135,-134117.677447021,-134095.677447021,-134059.395955989,-134028.238214884,1674344906_1686
634,-133751.851439997,-133729.851439997,-133693.569948965,-133662.41220786,1674362432_01226
765,-133729.686988843,-133707.686988843,-133671.405497811,-133640.247756706,1674318085_64769
740,-133696.204503655,-133674.204503655,-133637.923012623,-133606.765271518,1674309378_51439
49,-133520.933893814,-133498.933893814,-133462.652402782,-133431.494661677,1674413097_97157
733,-133485.197660013,-133463.197660013,-133426.916168981,-133395.758427876,1674307019_35456
200,-133441.190599462,-133419.190599462,-133382.90910843,-133351.751367325,1674406912_06505
201,-133145.417152922,-133123.417152922,-133087.13566189,-133055.977920785,1674407277_02102
572,-132994.332266203,-132972.332266203,-132936.050775171,-132904.893034066,1674390020_86329
61,-132890.741752339,-132868.741752339,-132832.460261307,-132801.302520201,1674417208_44858
193,-132877.541555332,-132855.541555332,-132819.2600643,-132788.102323194,1674366404_62596
245,-132666.89317109,-132644.89317109,-132608.611680058,-132577.453938952,1674419593_39893
626,-131914.944959804,-131892.944959804,-131856.663468772,-131825.505727667,1674360006_92054
511,-131849.808818276,-131827.808818276,-131791.527327244,-131760.369586138,1674372032_02083
876,-131804.466547325,-131782.466547325,-131746.185056293,-131715.027315188,1674404246_56016
223,-131709.607988086,-131687.607988086,-131651.326497054,-131620.168755948,1674413236_3632
706,-131323.416110804,-131301.416110804,-131265.134619772,-131233.976878667,1674296324_62049
810,-129509.06035861,-129487.06035861,-129450.778867578,-129419.621126473,1674385081_52839
787,-129364.713663376,-129342.713663376,-129306.432172344,-129275.274431239,1674327223_06617
721,-126775.416906734,-126753.416906734,-126717.135415702,-126685.977674596,1674302712_34388
298,-125097.034789213,-125075.034789213,-125038.753298181,-125007.595557075,1674435772_44878
663,-123902.551499305,-123880.551499305,-123844.270008273,-123813.112267167,1674371367_43806
206,-123830.652403322,-123808.652403322,-123772.37091229,-123741.213171185,1674408778_60074
295,-123751.391561293,-123729.391561293,-123693.110070261,-123661.952329155,1674434850_98293
293,-123347.090678836,-123325.090678836,-123288.809187804,-123257.651446699,1674434192_92227
282,-108582.627226239,-108560.627226239,-108524.345735207,-108493.187994102,1674431072_89429
301,-78461.9672447832,-78439.9672447832,-78403.6857537512,-78372.5280126459,1674293540_63915
